player_sum,dealer_showing,soft,double_possible,split_possible,action,return
6,9,False,True,True,stand,-0.8013735931312921
6,9,False,True,True,draw,-0.26214969257014353
6,9,False,True,True,double,-0.6794200237319249
6,9,False,True,True,split,-1.0050983707731216
6,9,False,True,False,stand,-0.34756920269723784
6,9,False,True,False,draw,-0.2786827662089807
6,9,False,True,False,double,-1.2191116826704504
6,9,False,False,True,stand,0
6,9,False,False,True,draw,0
6,9,False,False,True,split,0
6,9,False,False,False,stand,-0.4203705745864096
6,9,False,False,False,draw,-0.3774439785461643
6,10,False,True,True,stand,-0.4005555886954272
6,10,False,True,True,draw,-0.3963033694758572
6,10,False,True,True,double,-1.4032127432780996
6,10,False,True,True,split,-0.9774963794644403
6,10,False,True,False,stand,-0.8333343435204135
6,10,False,True,False,draw,-0.29332296741165675
6,10,False,True,False,double,-1.4688999199149693
6,10,False,False,True,stand,0
6,10,False,False,True,draw,0
6,10,False,False,True,split,0
6,10,False,False,False,stand,-0.5984882653295611
6,10,False,False,False,draw,-0.2578076940932264
6,11,False,True,True,stand,-0.9023145552332021
6,11,False,True,True,draw,-0.4363863028206656
6,11,False,True,True,double,-1.9901832067062792
6,11,False,True,True,split,-1.2131764667489469
6,11,False,True,False,stand,-0.7924112064525701
6,11,False,True,False,draw,-0.38919650718479676
6,11,False,True,False,double,-1.0480262958705708
6,11,False,False,True,stand,0
6,11,False,False,True,draw,0
6,11,False,False,True,split,0
6,11,False,False,False,stand,-0.7244583827576667
6,11,False,False,False,draw,-0.42364897462735424
7,2,False,True,False,stand,-0.6715152418134003
7,2,False,True,False,draw,-0.13999378167174964
7,2,False,True,False,double,-0.36994246624744576
7,2,False,False,False,stand,-0.468168109655356
7,2,False,False,False,draw,-0.02644043119284719
7,3,False,True,False,stand,-0.414561171013173
7,3,False,True,False,draw,-0.09807210121958433
7,3,False,True,False,double,-0.48443424947758223
7,3,False,False,False,stand,-0.43243409707160824
7,3,False,False,False,draw,-0.08537364603771033
7,4,False,True,False,stand,-0.5911214921941939
7,4,False,True,False,draw,-0.05381809785943747
7,4,False,True,False,double,-0.5334529543522561
7,4,False,False,False,stand,-0.1739279110291643
7,4,False,False,False,draw,-0.028947076748761152
7,5,False,True,False,stand,-0.26614614941959835
7,5,False,True,False,draw,-0.04800538948521049
7,5,False,True,False,double,0.1672754407333829
7,5,False,False,False,stand,-0.13495120115939288
7,5,False,False,False,draw,0.05271067226945571
7,6,False,True,False,stand,-0.2846304705303764
7,6,False,True,False,draw,0.06927356337638053
7,6,False,True,False,double,0.14995840559763496
7,6,False,False,False,stand,0.05205933446865038
7,6,False,False,False,draw,0.00930189873275444
7,7,False,True,False,stand,-0.5460434621741173
7,7,False,True,False,draw,-0.08823320174577633
7,7,False,True,False,double,-0.4281414582297253
7,7,False,False,False,stand,-0.7879981445847222
7,7,False,False,False,draw,-0.045147642480375505
7,8,False,True,False,stand,-0.41575695499383236
7,8,False,True,False,draw,-0.22298771168974177
7,8,False,True,False,double,-0.5944474002719397
7,8,False,False,False,stand,-0.47876056578190385
7,8,False,False,False,draw,-0.3071483428849816
7,9,False,True,False,stand,-0.521948413326316
7,9,False,True,False,draw,-0.1771249669524117
7,9,False,True,False,double,-1.0973441980925538
7,9,False,False,False,stand,-0.6326894948658945
7,9,False,False,False,draw,-0.2234146497782329
7,10,False,True,False,stand,-0.6743497045789248
7,10,False,True,False,draw,-0.3476973699289233
7,10,False,True,False,double,-0.8757978902581436
7,10,False,False,False,stand,-0.5982627939045473
7,10,False,False,False,draw,-0.18048092811068056
7,11,False,True,False,stand,-0.7289903739373815
7,11,False,True,False,draw,-0.39570504448906857
7,11,False,True,False,double,-1.8451390614735952
7,11,False,False,False,stand,-0.5124678252408402
7,11,False,False,False,draw,-0.43630036483226325
8,2,False,True,True,stand,-0.11782620715632276
8,2,False,True,True,draw,0.08045208883456012
8,2,False,True,True,double,-0.6742949994036969
8,2,False,True,True,split,-1.064936025759929
8,2,False,True,False,stand,-0.45331821483642926
8,2,False,True,False,draw,-0.08510576217268494
8,2,False,True,False,double,-0.5642603779482216
8,2,False,False,True,stand,0
8,2,False,False,True,draw,0
8,2,False,False,True,split,0
8,2,False,False,False,stand,-0.5172794911613801
8,2,False,False,False,draw,0.008236838193549373
8,3,False,True,True,stand,-0.6722203628972921
8,3,False,True,True,draw,-0.02046013437194767
8,3,False,True,True,double,-0.7082642835531381
8,3,False,True,True,split,-0.6460693689557244
8,3,False,True,False,stand,-0.15733113472864277
8,3,False,True,False,draw,-0.034616169940846486
8,3,False,True,False,double,-1.0723965684499521
8,3,False,False,True,stand,0
8,3,False,False,True,draw,0
8,3,False,False,True,split,0
8,3,False,False,False,stand,-0.19903852190193239
8,3,False,False,False,draw,-0.06460862353021544
8,4,False,True,True,stand,-0.6076183243015696
8,4,False,True,True,draw,-0.03412438785065641
8,4,False,True,True,double,-0.14964679705501088
8,4,False,True,True,split,-0.26781993654439556
8,4,False,True,False,stand,-0.11016165657153884
8,4,False,True,False,draw,0.004274096545870992
8,4,False,True,False,double,0.3737772769573779
8,4,False,False,True,stand,0
8,4,False,False,True,draw,0
8,4,False,False,True,split,0
8,4,False,False,False,stand,-0.19692394132959803
8,4,False,False,False,draw,-0.030219575934068828
8,5,False,True,True,stand,-0.2519464174628565
8,5,False,True,True,draw,0.16653069206919716
8,5,False,True,True,double,-0.260361554830047
8,5,False,True,True,split,1.2417863458373093
8,5,False,True,False,stand,-0.27234416476848483
8,5,False,True,False,draw,0.0649550480714604
8,5,False,True,False,double,-0.48629807239854295
8,5,False,False,True,stand,0
8,5,False,False,True,draw,0
8,5,False,False,True,split,0
8,5,False,False,False,stand,-0.16767123883136548
8,5,False,False,False,draw,0.1599507127089565
8,6,False,True,True,stand,-0.09863237914229636
8,6,False,True,True,draw,0.14384119657136837
8,6,False,True,True,double,-0.5754894719265395
8,6,False,True,True,split,-0.5320255672898734
8,6,False,True,False,stand,-0.23688788834172642
8,6,False,True,False,draw,0.07133055553891393
8,6,False,True,False,double,-0.6534719908681026
8,6,False,False,True,stand,0
8,6,False,False,True,draw,0
8,6,False,False,True,split,0
8,6,False,False,False,stand,-0.21613609518400714
8,6,False,False,False,draw,0.09113828027435444
8,7,False,True,True,stand,-0.09605701811088131
