player_sum,dealer_showing,soft,double_possible,split_possible,action,return
8,6,False,True,True,double,0.13861386138613863
8,6,False,True,True,split,0.15994777699901283
8,6,False,True,False,stand,-0.20032188200149365
8,6,False,True,False,draw,0.10002042051608795
8,6,False,True,False,double,0.081961841308298
8,6,False,False,True,stand,0
8,6,False,False,True,draw,0
8,6,False,False,True,split,0
8,6,False,False,False,stand,-0.09706666666666666
8,6,False,False,False,draw,0.10253341714285716
8,7,False,True,True,stand,-0.4666666666666667
8,7,False,True,True,draw,0.08237722371967657
8,7,False,True,True,double,-0.057971014492753624
8,7,False,True,True,split,-0.29595263513089004
8,7,False,True,False,stand,-0.4661740088105727
8,7,False,True,False,draw,0.04749607820982722
8,7,False,True,False,double,-0.2117133283693224
8,7,False,False,True,stand,0
8,7,False,False,True,draw,0
8,7,False,False,True,split,0
8,7,False,False,False,stand,-0.4348797588235294
8,7,False,False,False,draw,0.03378352073178392
8,8,False,True,True,stand,-0.5724137931034483
8,8,False,True,True,draw,-0.07409249115111179
8,8,False,True,True,double,-0.2222222222222222
8,8,False,True,True,split,-0.10378531367578123
8,8,False,True,False,stand,-0.5092729357798165
8,8,False,True,False,draw,-0.0759619316763445
8,8,False,True,False,double,-0.4185738552437223
8,8,False,False,True,stand,0
8,8,False,False,True,draw,0
8,8,False,False,True,split,0
8,8,False,False,False,stand,-0.5585526315789474
8,8,False,False,False,draw,-0.07563330167079209
8,9,False,True,True,stand,-0.5904761904761905
8,9,False,True,True,draw,-0.1974369130434783
8,9,False,True,True,double,-0.676923076923077
8,9,False,True,True,split,-0.3082759278688525
8,9,False,True,False,stand,-0.5423372274143303
8,9,False,True,False,draw,-0.20854773403876203
8,9,False,True,False,double,-0.7383901377810007
8,9,False,False,True,stand,0
8,9,False,False,True,draw,0
8,9,False,False,True,split,0
8,9,False,False,False,stand,-0.5628415300546448
8,9,False,False,False,draw,-0.22963848217578367
8,10,False,True,True,stand,-0.5747126436781609
8,10,False,True,True,draw,-0.27870943692114686
8,10,False,True,True,double,-0.8761904761904762
8,10,False,True,True,split,-0.4798371194170213
8,10,False,True,False,stand,-0.6100211720226842
8,10,False,True,False,draw,-0.2782839667321005
8,10,False,True,False,double,-0.8555215734134436
8,10,False,False,True,stand,0
8,10,False,False,True,draw,0
8,10,False,False,True,split,0
8,10,False,False,False,stand,-0.5598641791044776
8,10,False,False,False,draw,-0.2905802203142967
8,11,False,True,True,stand,-0.797979797979798
8,11,False,True,True,draw,-0.3995765799256506
8,11,False,True,True,double,-1.169811320754717
8,11,False,True,True,split,-0.5660570268181818
8,11,False,True,False,stand,-0.7594656488549619
8,11,False,True,False,draw,-0.38765627680540066
8,11,False,True,False,double,-1.2146433990895296
8,11,False,False,True,stand,0
8,11,False,False,True,draw,0
8,11,False,False,True,split,0
8,11,False,False,False,stand,-0.8012422360248447
8,11,False,False,False,draw,-0.3971935122556625
9,2,False,True,False,stand,-0.2772668449197861
9,2,False,True,False,draw,0.05825823563608179
9,2,False,True,False,double,0.08909256449165402
9,2,False,False,False,stand,-0.18439215686274507
9,2,False,False,False,draw,0.027503770125427596
9,3,False,True,False,stand,-0.23425366242038215
9,3,False,True,False,draw,0.12406677796327215
9,3,False,True,False,double,0.1855324750468469
9,3,False,False,False,stand,-0.20756985294117647
9,3,False,False,False,draw,0.06815604352864015
9,4,False,True,False,stand,-0.17596891191709846
9,4,False,True,False,draw,0.12575535657179407
9,4,False,True,False,double,0.28274184251755285
9,4,False,False,False,stand,-0.07484662576687116
9,4,False,False,False,draw,0.11505497295742234
9,5,False,True,False,stand,-0.1169161091096243
9,5,False,True,False,draw,0.17267108525653255
9,5,False,True,False,double,0.37279056352943823
9,5,False,False,False,stand,-0.039448362720403016
9,5,False,False,False,draw,0.17545501721354625
9,6,False,True,False,stand,-0.11969250513347024
9,6,False,True,False,draw,0.15510462873674064
9,6,False,True,False,double,0.3803846483761978
9,6,False,False,False,stand,-0.06350137741046831
9,6,False,False,False,draw,0.17992462051999342
9,7,False,True,False,stand,-0.49449681628392483
9,7,False,True,False,draw,0.1342603216970315
9,7,False,True,False,double,0.13266681347720768
9,7,False,False,False,stand,-0.5181229773462784
9,7,False,False,False,draw,0.13813454502097902
9,8,False,True,False,stand,-0.5401080040020011
9,8,False,True,False,draw,0.0723475574944997
9,8,False,True,False,double,-0.01103947213114754
9,8,False,False,False,stand,-0.5218354430379747
9,8,False,False,False,draw,0.07047830791275275
9,9,False,True,False,stand,-0.5456153336729497
9,9,False,True,False,draw,-0.06824573139403796
9,9,False,True,False,double,-0.3081694168980564
9,9,False,False,False,stand,-0.5517241379310345
9,9,False,False,False,draw,-0.07488353247162674
9,10,False,True,False,stand,-0.5858069149477972
9,10,False,True,False,draw,-0.20298612252526652
9,10,False,True,False,double,-0.577603060616887
9,10,False,False,False,stand,-0.5935828877005348
9,10,False,False,False,draw,-0.2139189064129526
9,11,False,True,False,stand,-0.7612479797979798
9,11,False,True,False,draw,-0.313171702963812
9,11,False,True,False,double,-0.8588634975369458
9,11,False,False,False,stand,-0.7980437317784256
9,11,False,False,False,draw,-0.33981336504592974
10,2,False,True,True,stand,-0.2413793103448276
10,2,False,True,True,draw,0.11323404255319149
10,2,False,True,True,double,0.4527536231884058
10,2,False,True,True,split,-0.35052390502793296
10,2,False,True,False,stand,-0.23772613458528952
10,2,False,True,False,draw,0.18142857142857144
10,2,False,True,False,double,0.4346569640408125
10,2,False,False,True,stand,0
10,2,False,False,True,draw,0
10,2,False,False,True,split,0
10,2,False,False,False,stand,-0.2933839541547278
10,2,False,False,False,draw,0.1754348724040042
10,3,False,True,True,stand,-0.2254335260115607
10,3,False,True,True,draw,0.17449783923941228
10,3,False,True,True,double,0.532399299474606
10,3,False,True,True,split,0.04811313829787238
10,3,False,True,False,stand,-0.21056061834769388
10,3,False,True,False,draw,0.16879240943070728
10,3,False,True,False,double,0.49947189411677256
10,3,False,False,True,stand,0
10,3,False,False,True,draw,0
10,3,False,False,True,split,0
10,3,False,False,False,stand,-0.19054441260744986
10,3,False,False,False,draw,0.1974596771034483
10,4,False,True,True,stand,-0.26256983240223464
10,4,False,True,True,draw,0.23623212379935968
10,4,False,True,True,double,0.5872476514091545
10,4,False,True,True,split,0.10411484693877551
10,4,False,True,False,stand,-0.22122991689750696
10,4,False,True,False,draw,0.21111286222674125
10,4,False,True,False,double,0.5460542685878105
10,4,False,False,True,stand,0
10,4,False,False,True,draw,0
10,4,False,False,True,split,0
10,4,False,False,False,stand,-0.09424242424242424
10,4,False,False,False,draw,0.2511188132769448
10,5,False,True,True,stand,-0.030927835051546393
10,5,False,True,True,draw,0.26257731958762887
10,5,False,True,True,double,0.704225352112676
10,5,False,True,True,split,0.03440258035714288
10,5,False,True,False,stand,-0.14268450643776823
10,5,False,True,False,draw,0.27017615176151766
10,5,False,True,False,double,0.6480546415247227
10,5,False,False,True,stand,0
10,5,False,False,True,draw,0
10,5,False,False,True,split,0
10,5,False,False,False,stand,-0.05283789173789174
10,5,False,False,False,draw,0.28869011130384503
10,6,False,True,True,stand,-0.08421052631578947
10,6,False,True,True,draw,0.20352272727272733
10,6,False,True,True,double,0.7375201288244766
10,6,False,True,True,split,-0.18936630573248406
10,6,False,True,False,stand,-0.19343188996434033
10,6,False,True,False,draw,0.24816246498599442
10,6,False,True,False,double,0.6408995328495994
10,6,False,False,True,stand,0
10,6,False,False,True,draw,0
10,6,False,False,True,split,0
10,6,False,False,False,stand,-0.08084632516703785
10,6,False,False,False,draw,0.288847630761882
10,7,False,True,True,stand,-0.46153846153846156
10,7,False,True,True,draw,0.1401
10,7,False,True,True,double,0.4738872403560831
10,7,False,True,True,split,-0.39530453878612715
10,7,False,True,False,stand,-0.4848002561475409
10,7,False,True,False,draw,0.2250090579710145
10,7,False,True,False,double,0.44300407958926746
10,7,False,False,True,stand,0
10,7,False,False,True,draw,0
10,7,False,False,True,split,0
10,7,False,False,False,stand,-0.41830019120458894
10,7,False,False,False,draw,0.23425259027436748
10,8,False,True,True,stand,-0.5321637426900585
10,8,False,True,True,draw,0.15201934470377018
10,8,False,True,True,double,0.043859649122807015
10,8,False,True,True,split,-0.3270109341708543
10,8,False,True,False,stand,-0.5436273637374862
10,8,False,True,False,draw,0.15652422596414994
10,8,False,True,False,double,0.3035406636764334
10,8,False,False,True,stand,0
10,8,False,False,True,draw,0
